date,description,count,Macrobond_Code
2025-09-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),180239,CA8STA@TRANSPRT
2025-09-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),202051,CAFSTA@TRANSPRT
2025-09-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175618,CA8STA@TRANSPRT
2025-09-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195770,CAFSTA@TRANSPRT
2025-09-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),145020,CA8STA@TRANSPRT
2025-09-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),162471,CAFSTA@TRANSPRT
2025-09-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154881,CA8STA@TRANSPRT
2025-09-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174455,CAFSTA@TRANSPRT
2025-09-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167659,CA8STA@TRANSPRT
2025-09-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188844,CAFSTA@TRANSPRT
2025-09-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),182484,CA8STA@TRANSPRT
2025-09-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204943,CAFSTA@TRANSPRT
2025-09-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161481,CA8STA@TRANSPRT
2025-09-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177329,CAFSTA@TRANSPRT
2025-09-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),189551,CA8STA@TRANSPRT
2025-09-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),212252,CAFSTA@TRANSPRT
2025-09-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185512,CA8STA@TRANSPRT
2025-09-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206883,CAFSTA@TRANSPRT
2025-09-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150975,CA8STA@TRANSPRT
2025-09-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168355,CAFSTA@TRANSPRT
2025-09-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158389,CA8STA@TRANSPRT
2025-09-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177501,CAFSTA@TRANSPRT
2025-09-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),172945,CA8STA@TRANSPRT
2025-09-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193302,CAFSTA@TRANSPRT
2025-09-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184644,CA8STA@TRANSPRT
2025-09-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206640,CAFSTA@TRANSPRT
2025-09-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),159361,CA8STA@TRANSPRT
2025-09-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175889,CAFSTA@TRANSPRT
2025-09-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184149,CA8STA@TRANSPRT
2025-09-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206662,CAFSTA@TRANSPRT
2025-09-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),178256,CA8STA@TRANSPRT
2025-09-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),199877,CAFSTA@TRANSPRT
2025-09-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150078,CA8STA@TRANSPRT
2025-09-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),167639,CAFSTA@TRANSPRT
2025-09-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),159876,CA8STA@TRANSPRT
2025-09-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179284,CAFSTA@TRANSPRT
2025-09-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181000,CA8STA@TRANSPRT
2025-09-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),202457,CAFSTA@TRANSPRT
2025-09-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),192121,CA8STA@TRANSPRT
2025-09-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),215863,CAFSTA@TRANSPRT
2025-09-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),166320,CA8STA@TRANSPRT
2025-09-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),183208,CAFSTA@TRANSPRT
2025-09-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),179832,CA8STA@TRANSPRT
2025-09-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201004,CAFSTA@TRANSPRT
2025-09-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175228,CA8STA@TRANSPRT
2025-09-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195805,CAFSTA@TRANSPRT
2025-09-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157921,CA8STA@TRANSPRT
2025-09-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176711,CAFSTA@TRANSPRT
2025-09-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151031,CA8STA@TRANSPRT
2025-09-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168683,CAFSTA@TRANSPRT
2025-10-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),165584,CA8STA@TRANSPRT
2025-10-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),184472,CAFSTA@TRANSPRT
2025-10-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175261,CA8STA@TRANSPRT
2025-10-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),196715,CAFSTA@TRANSPRT
2025-10-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),152880,CA8STA@TRANSPRT
2025-10-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168301,CAFSTA@TRANSPRT
2025-10-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),179598,CA8STA@TRANSPRT
2025-10-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201277,CAFSTA@TRANSPRT
2025-10-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),174473,CA8STA@TRANSPRT
2025-10-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195430,CAFSTA@TRANSPRT
2025-10-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146424,CA8STA@TRANSPRT
2025-10-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163539,CAFSTA@TRANSPRT
2025-10-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),164078,CA8STA@TRANSPRT
2025-10-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),183384,CAFSTA@TRANSPRT
2025-10-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),188598,CA8STA@TRANSPRT
2025-10-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),210959,CAFSTA@TRANSPRT
2025-10-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199193,CA8STA@TRANSPRT
2025-10-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),223462,CAFSTA@TRANSPRT
2025-10-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),169758,CA8STA@TRANSPRT
2025-10-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),186495,CAFSTA@TRANSPRT
2025-10-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163384,CA8STA@TRANSPRT
2025-10-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181513,CAFSTA@TRANSPRT
2025-10-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),182982,CA8STA@TRANSPRT
2025-10-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206512,CAFSTA@TRANSPRT
2025-10-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167424,CA8STA@TRANSPRT
2025-10-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188170,CAFSTA@TRANSPRT
2025-10-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158925,CA8STA@TRANSPRT
2025-10-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177249,CAFSTA@TRANSPRT
2025-10-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168644,CA8STA@TRANSPRT
2025-10-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188690,CAFSTA@TRANSPRT
2025-10-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),178046,CA8STA@TRANSPRT
2025-10-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),199269,CAFSTA@TRANSPRT
2025-10-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160904,CA8STA@TRANSPRT
2025-10-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176809,CAFSTA@TRANSPRT
2025-10-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176675,CA8STA@TRANSPRT
2025-10-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),198612,CAFSTA@TRANSPRT
2025-10-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168650,CA8STA@TRANSPRT
2025-10-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188966,CAFSTA@TRANSPRT
2025-10-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141724,CA8STA@TRANSPRT
2025-10-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),158000,CAFSTA@TRANSPRT
2025-10-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),144056,CA8STA@TRANSPRT
2025-10-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161224,CAFSTA@TRANSPRT
2025-10-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),162618,CA8STA@TRANSPRT
2025-10-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),182467,CAFSTA@TRANSPRT
2025-10-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168574,CA8STA@TRANSPRT
2025-10-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),189431,CAFSTA@TRANSPRT
2025-10-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),147515,CA8STA@TRANSPRT
2025-10-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),162695,CAFSTA@TRANSPRT
2025-10-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161325,CA8STA@TRANSPRT
2025-10-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),180836,CAFSTA@TRANSPRT
2025-10-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154256,CA8STA@TRANSPRT
2025-10-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173663,CAFSTA@TRANSPRT
2025-10-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),128743,CA8STA@TRANSPRT
2025-10-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),144268,CAFSTA@TRANSPRT
2025-10-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),135660,CA8STA@TRANSPRT
2025-10-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),152025,CAFSTA@TRANSPRT
2025-10-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151013,CA8STA@TRANSPRT
2025-10-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169363,CAFSTA@TRANSPRT
2025-10-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148983,CA8STA@TRANSPRT
2025-10-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166422,CAFSTA@TRANSPRT
2025-10-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),139889,CA8STA@TRANSPRT
2025-10-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154588,CAFSTA@TRANSPRT
2025-11-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160571,CA8STA@TRANSPRT
2025-11-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179114,CAFSTA@TRANSPRT
2025-11-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151772,CA8STA@TRANSPRT
2025-11-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169993,CAFSTA@TRANSPRT
2025-11-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),132172,CA8STA@TRANSPRT
2025-11-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),147000,CAFSTA@TRANSPRT
2025-11-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),144701,CA8STA@TRANSPRT
2025-11-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160808,CAFSTA@TRANSPRT
2025-11-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163685,CA8STA@TRANSPRT
2025-11-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),183914,CAFSTA@TRANSPRT
2025-11-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),173703,CA8STA@TRANSPRT
2025-11-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195047,CAFSTA@TRANSPRT
2025-11-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149822,CA8STA@TRANSPRT
2025-11-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),165884,CAFSTA@TRANSPRT
2025-11-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156575,CA8STA@TRANSPRT
2025-11-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174511,CAFSTA@TRANSPRT
2025-11-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150691,CA8STA@TRANSPRT
2025-11-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168866,CAFSTA@TRANSPRT
2025-11-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),143968,CA8STA@TRANSPRT
2025-11-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161034,CAFSTA@TRANSPRT
2025-11-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141740,CA8STA@TRANSPRT
2025-11-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),159038,CAFSTA@TRANSPRT
2025-11-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151918,CA8STA@TRANSPRT
2025-11-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170381,CAFSTA@TRANSPRT
2025-11-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161566,CA8STA@TRANSPRT
2025-11-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181270,CAFSTA@TRANSPRT
2025-11-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141135,CA8STA@TRANSPRT
2025-11-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),156054,CAFSTA@TRANSPRT
2025-11-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161197,CA8STA@TRANSPRT
2025-11-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179924,CAFSTA@TRANSPRT
2025-11-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151870,CA8STA@TRANSPRT
2025-11-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170327,CAFSTA@TRANSPRT
2025-11-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),127220,CA8STA@TRANSPRT
2025-11-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),142415,CAFSTA@TRANSPRT
2025-11-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),135098,CA8STA@TRANSPRT
2025-11-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151536,CAFSTA@TRANSPRT
2025-11-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149723,CA8STA@TRANSPRT
2025-11-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),167502,CAFSTA@TRANSPRT
2025-11-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157622,CA8STA@TRANSPRT
2025-11-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176711,CAFSTA@TRANSPRT
2025-11-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),129458,CA8STA@TRANSPRT
2025-11-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),143012,CAFSTA@TRANSPRT
2025-11-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146207,CA8STA@TRANSPRT
2025-11-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),162699,CAFSTA@TRANSPRT
2025-11-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),133546,CA8STA@TRANSPRT
2025-11-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),149645,CAFSTA@TRANSPRT
2025-11-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),123854,CA8STA@TRANSPRT
2025-11-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),138505,CAFSTA@TRANSPRT
2025-11-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),139384,CA8STA@TRANSPRT
2025-11-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155592,CAFSTA@TRANSPRT
2025-11-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),143349,CA8STA@TRANSPRT
2025-11-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160334,CAFSTA@TRANSPRT
2025-11-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154412,CA8STA@TRANSPRT
2025-11-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173101,CAFSTA@TRANSPRT
2025-11-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140478,CA8STA@TRANSPRT
2025-11-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154278,CAFSTA@TRANSPRT
